transaction_id,order_date,customer_id,product_id,quantity,unit_price,total_sales,region,sales_channel,clean_order_date,product_name,category,brand,cost,selling_price,calc_revenue,total_profit
TRX04059,2024-07-22,CUST1081,1001,6,17296,103776,Bandung,Online,2024-07-22,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,103776,51114
TRX04079,2024-06-27,CUST1064,1001,5,17296,86480,Jakarta,Online,2024-06-27,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,86480,42595
TRX04098,2024-12-04,CUST1293,1001,3,17296,51888,Bandung,Online,2024-12-04,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,51888,25557
TRX04138,2024-04-28,CUST1225,1001,10,17296,172960,Medan,Offline,2024-04-28,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,172960,85190
TRX04156,2024-03-01,CUST1045,1001,7,17296,121072,Surabaya,Online,2024-03-01,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,121072,59633
TRX04173,2024-10-31,CUST1257,1001,7,17296,121072,Medan,Online,2024-10-31,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,121072,59633
TRX04186,2024-07-30,CUST1112,1001,10,17296,172960,Medan,Online,2024-07-30,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,172960,85190
TRX04306,2024-04-14,CUST1151,1001,1,17296,17296,Bandung,Online,2024-04-14,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,17296,8519
TRX04326,2024-11-08,CUST1177,1001,8,17296,138368,Surabaya,Online,2024-11-08,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,138368,68152
TRX04401,2024-10-05,CUST1202,1001,4,17296,69184,Bandung,Online,2024-10-05,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,69184,34076
TRX04408,2024-11-08,CUST1197,1001,9,17296,155664,Bandung,Online,2024-11-08,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,155664,76671
TRX04479,2024-08-05,CUST1138,1001,3,17296,51888,Makassar,Online,2024-08-05,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,51888,25557
TRX04494,2024-03-04,CUST1271,1001,4,17296,69184,Bandung,Offline,2024-03-04,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,69184,34076
TRX04535,2024-02-10,CUST1005,1001,10,17296,172960,Bandung,Online,2024-02-10,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,172960,85190
TRX04562,2024-11-20,CUST1132,1001,5,17296,86480,Surabaya,Offline,2024-11-20,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,86480,42595
TRX04580,2024-05-15,CUST1085,1001,6,17296,103776,Jakarta,Offline,2024-05-15,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,103776,51114
TRX04584,2024-01-29,CUST1253,1001,1,17296,17296,Makassar,Offline,2024-01-29,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,17296,8519
TRX04590,2024-10-21,CUST1208,1001,5,17296,86480,Bandung,Online,2024-10-21,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,86480,42595
TRX04641,2024-01-01,CUST1106,1001,6,17296,103776,Bandung,Online,2024-01-01,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,103776,51114
TRX04673,2024-02-29,CUST1214,1001,9,17296,155664,Jakarta,Online,2024-02-29,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,155664,76671
TRX04727,2024-06-23,CUST1114,1001,8,17296,138368,Surabaya,Online,2024-06-23,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,138368,68152
TRX04754,2024-07-07,CUST1036,1001,2,17296,34592,Medan,Offline,2024-07-07,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,34592,17038
TRX04762,2024-09-09,CUST1168,1001,8,17296,138368,Jakarta,Online,2024-09-09,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,138368,68152
TRX04773,2024-02-20,CUST1249,1001,4,17296,69184,Surabaya,Offline,2024-02-20,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,69184,34076
TRX04894,2024-08-25,CUST1047,1001,5,17296,86480,Jakarta,Online,2024-08-25,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,86480,42595
TRX04899,2024-05-24,CUST1111,1001,7,17296,121072,Makassar,Offline,2024-05-24,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,121072,59633
TRX04919,2024-10-18,CUST1005,1001,8,17296,138368,Bandung,Offline,2024-10-18,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,138368,68152
TRX04950,2024-06-04,CUST1086,1001,4,17296,69184,Makassar,Offline,2024-06-04,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,69184,34076
TRX04975,2024-07-13,CUST1129,1001,2,17296,34592,Makassar,Online,2024-07-13,Lifebuoy Variant 1,Personal Care,Lifebuoy,8777,17296,34592,17038
TRX00005,2024-11-23,CUST1285,1002,5,28024,140120,Bandung,Offline,2024-11-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX00080,2024-07-25,CUST1151,1002,6,28024,168144,Makassar,Online,2024-07-25,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00084,2024-08-14,CUST1226,1002,8,28024,224192,Bandung,Offline,2024-08-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX00126,2024-05-22,CUST1230,1002,2,28024,56048,Bandung,Offline,2024-05-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00143,2024-11-22,CUST1251,1002,3,28024,84072,Jakarta,Online,2024-11-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX00147,2024-11-18,CUST1027,1002,10,28024,280240,Bandung,Online,2024-11-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX00167,2024-07-28,CUST1170,1002,6,28024,168144,Surabaya,Online,2024-07-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00220,2024-11-21,CUST1237,1002,2,28024,56048,Surabaya,Offline,2024-11-21,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00247,2024-06-09,CUST1218,1002,2,28024,56048,Surabaya,Offline,2024-06-09,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00280,2024-06-28,CUST1075,1002,6,28024,168144,Bandung,Online,2024-06-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00290,2024-03-18,CUST1031,1002,9,28024,252216,Medan,Online,2024-03-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX00352,2024-07-06,CUST1203,1002,9,28024,252216,Surabaya,Offline,2024-07-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX00361,2024-07-03,CUST1283,1002,1,28024,28024,Makassar,Offline,2024-07-03,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX00381,2024-05-03,CUST1238,1002,6,28024,168144,Jakarta,Offline,2024-05-03,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00390,2024-05-15,CUST1187,1002,3,28024,84072,Medan,Offline,2024-05-15,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX00434,2024-07-24,CUST1048,1002,2,28024,56048,Bandung,Online,2024-07-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00449,2024-09-19,CUST1212,1002,3,28024,84072,Medan,Online,2024-09-19,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX00461,2024-01-09,CUST1123,1002,10,28024,280240,Bandung,Online,2024-01-09,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX00486,2024-10-18,CUST1125,1002,7,28024,196168,Medan,Offline,2024-10-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX00496,2024-09-14,CUST1220,1002,1,28024,28024,Bandung,Online,2024-09-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX00506,2024-06-10,CUST1008,1002,3,28024,84072,Bandung,Online,2024-06-10,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX00542,2024-05-07,CUST1181,1002,2,28024,56048,Bandung,Online,2024-05-07,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00563,2024-11-10,CUST1043,1002,5,28024,140120,Bandung,Offline,2024-11-10,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX00572,2024-07-31,CUST1227,1002,8,28024,224192,Medan,Online,2024-07-31,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX00607,2024-09-28,CUST1288,1002,2,28024,56048,Jakarta,Online,2024-09-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00611,2024-08-07,CUST1161,1002,6,28024,168144,Bandung,Online,2024-08-07,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00690,2024-09-26,CUST1186,1002,2,28024,56048,Jakarta,Offline,2024-09-26,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX00735,2024-03-29,CUST1141,1002,1,28024,28024,Medan,Online,2024-03-29,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX00762,2024-05-13,CUST1152,1002,5,28024,140120,Bandung,Online,2024-05-13,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX00787,2024-06-01,CUST1148,1002,1,28024,28024,Medan,Offline,2024-06-01,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX00788,2024-12-17,CUST1068,1002,7,28024,196168,Surabaya,Offline,2024-12-17,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX00842,2024-07-15,CUST1214,1002,9,28024,252216,Makassar,Online,2024-07-15,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX00843,2024-07-22,CUST1175,1002,5,28024,140120,Surabaya,Offline,2024-07-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX00883,2024-09-14,CUST1054,1002,6,28024,168144,Surabaya,Offline,2024-09-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX00938,2024-09-24,CUST1215,1002,7,28024,196168,Surabaya,Online,2024-09-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX00946,2024-05-09,CUST1133,1002,10,28024,280240,Makassar,Offline,2024-05-09,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX00960,2024-03-27,CUST1018,1002,10,28024,280240,Surabaya,Online,2024-03-27,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX00965,2024-11-06,CUST1099,1002,4,28024,112096,Medan,Offline,2024-11-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX00967,2024-02-24,CUST1286,1002,9,28024,252216,Jakarta,Offline,2024-02-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX00971,2024-02-29,CUST1132,1002,8,28024,224192,Jakarta,Offline,2024-02-29,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX01021,2024-11-23,CUST1273,1002,9,28024,252216,Surabaya,Offline,2024-11-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01023,2024-07-06,CUST1211,1002,5,28024,140120,Surabaya,Online,2024-07-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX01033,2024-11-22,CUST1233,1002,2,28024,56048,Makassar,Offline,2024-11-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX01085,2024-05-25,CUST1008,1002,1,28024,28024,Makassar,Online,2024-05-25,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX01092,2024-09-06,CUST1295,1002,3,28024,84072,Jakarta,Offline,2024-09-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01102,2024-08-10,CUST1066,1002,9,28024,252216,Bandung,Offline,2024-08-10,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01122,2024-09-29,CUST1045,1002,10,28024,280240,Bandung,Online,2024-09-29,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX01127,2024-11-16,CUST1131,1002,1,28024,28024,Medan,Online,2024-11-16,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX01130,2024-12-13,CUST1116,1002,9,28024,252216,Medan,Online,2024-12-13,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01155,2024-02-27,CUST1092,1002,9,28024,252216,Makassar,Online,2024-02-27,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01192,2024-09-03,CUST1079,1002,3,28024,84072,Medan,Offline,2024-09-03,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01193,2024-07-30,CUST1028,1002,8,28024,224192,Makassar,Offline,2024-07-30,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX01216,2024-08-15,CUST1025,1002,9,28024,252216,Bandung,Online,2024-08-15,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01240,2024-11-11,CUST1295,1002,7,28024,196168,Medan,Online,2024-11-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX01241,2024-12-14,CUST1162,1002,4,28024,112096,Surabaya,Offline,2024-12-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01243,2024-09-18,CUST1206,1002,10,28024,280240,Bandung,Offline,2024-09-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX01250,2024-01-06,CUST1036,1002,3,28024,84072,Jakarta,Online,2024-01-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01262,2024-01-28,CUST1175,1002,10,28024,280240,Makassar,Online,2024-01-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX01295,2024-05-21,CUST1031,1002,2,28024,56048,Medan,Offline,2024-05-21,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX01318,2024-03-13,CUST1250,1002,1,28024,28024,Jakarta,Offline,2024-03-13,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX01330,2024-02-11,CUST1003,1002,8,28024,224192,Jakarta,Online,2024-02-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX01356,2024-09-07,CUST1110,1002,9,28024,252216,Makassar,Offline,2024-09-07,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01408,2024-07-20,CUST1099,1002,9,28024,252216,Medan,Offline,2024-07-20,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01437,2024-03-20,CUST1257,1002,4,28024,112096,Bandung,Online,2024-03-20,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01457,2024-04-26,CUST1208,1002,9,28024,252216,Jakarta,Offline,2024-04-26,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01488,2024-08-07,CUST1176,1002,2,28024,56048,Surabaya,Offline,2024-08-07,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX01537,2024-12-21,CUST1014,1002,8,28024,224192,Jakarta,Online,2024-12-21,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX01566,2024-08-08,CUST1144,1002,6,28024,168144,Surabaya,Offline,2024-08-08,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX01614,2024-03-19,CUST1227,1002,3,28024,84072,Medan,Offline,2024-03-19,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01629,2024-03-29,CUST1102,1002,3,28024,84072,Bandung,Offline,2024-03-29,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01651,2024-05-31,CUST1214,1002,9,28024,252216,Medan,Offline,2024-05-31,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX01655,2024-01-19,CUST1275,1002,2,28024,56048,Surabaya,Offline,2024-01-19,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX01659,2024-06-04,CUST1216,1002,4,28024,112096,Makassar,Online,2024-06-04,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01669,2024-08-16,CUST1039,1002,4,28024,112096,Surabaya,Offline,2024-08-16,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01672,2024-03-24,CUST1073,1002,7,28024,196168,Makassar,Online,2024-03-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX01677,2024-09-24,CUST1078,1002,1,28024,28024,Jakarta,Offline,2024-09-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX01691,2024-09-24,CUST1096,1002,10,28024,280240,Medan,Online,2024-09-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX01701,2024-07-18,CUST1050,1002,5,28024,140120,Surabaya,Online,2024-07-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX01708,2024-10-11,CUST1064,1002,4,28024,112096,Surabaya,Offline,2024-10-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01715,2024-09-30,CUST1288,1002,3,28024,84072,Jakarta,Offline,2024-09-30,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01786,2024-09-17,CUST1198,1002,3,28024,84072,Makassar,Offline,2024-09-17,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX01799,2024-04-26,CUST1050,1002,5,28024,140120,Jakarta,Online,2024-04-26,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX01804,2024-10-23,CUST1006,1002,7,28024,196168,Medan,Online,2024-10-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX01815,2024-08-31,CUST1055,1002,4,28024,112096,Surabaya,Offline,2024-08-31,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01824,2024-12-29,CUST1243,1002,7,28024,196168,Bandung,Offline,2024-12-29,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX01854,2024-06-14,CUST1287,1002,6,28024,168144,Bandung,Online,2024-06-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX01907,2024-04-18,CUST1095,1002,10,28024,280240,Bandung,Online,2024-04-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX01914,2024-09-24,CUST1003,1002,4,28024,112096,Medan,Offline,2024-09-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX01931,2024-04-22,CUST1131,1002,5,28024,140120,Medan,Online,2024-04-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX01969,2024-07-20,CUST1284,1002,1,28024,28024,Makassar,Offline,2024-07-20,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX01974,2024-10-14,CUST1131,1002,2,28024,56048,Jakarta,Online,2024-10-14,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX02001,2024-08-02,CUST1234,1002,10,28024,280240,Bandung,Offline,2024-08-02,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX02019,2024-08-23,CUST1168,1002,10,28024,280240,Surabaya,Offline,2024-08-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX02034,2024-01-07,CUST1121,1002,9,28024,252216,Jakarta,Offline,2024-01-07,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX02041,2024-07-24,CUST1019,1002,3,28024,84072,Surabaya,Online,2024-07-24,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX02064,2024-12-16,CUST1272,1002,8,28024,224192,Makassar,Online,2024-12-16,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX02081,2024-08-10,CUST1188,1002,4,28024,112096,Bandung,Offline,2024-08-10,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX02082,2024-09-10,CUST1092,1002,2,28024,56048,Medan,Online,2024-09-10,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX02093,2024-09-02,CUST1079,1002,6,28024,168144,Bandung,Online,2024-09-02,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX02119,2024-04-17,CUST1114,1002,4,28024,112096,Jakarta,Online,2024-04-17,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX02121,2024-07-09,CUST1027,1002,7,28024,196168,Jakarta,Online,2024-07-09,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX02143,2024-07-19,CUST1182,1002,6,28024,168144,Bandung,Online,2024-07-19,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX02146,2024-03-23,CUST1077,1002,5,28024,140120,Medan,Online,2024-03-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX02180,2024-11-01,CUST1101,1002,9,28024,252216,Jakarta,Online,2024-11-01,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX02205,2024-11-11,CUST1201,1002,4,28024,112096,Jakarta,Offline,2024-11-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX02236,2024-08-18,CUST1085,1002,2,28024,56048,Jakarta,Offline,2024-08-18,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX02256,2024-09-09,CUST1062,1002,8,28024,224192,Surabaya,Online,2024-09-09,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX02270,2024-09-06,CUST1053,1002,4,28024,112096,Surabaya,Online,2024-09-06,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX02321,2024-06-30,CUST1127,1002,8,28024,224192,Medan,Offline,2024-06-30,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX02335,2024-11-28,CUST1054,1002,5,28024,140120,Surabaya,Online,2024-11-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,140120,59770
TRX02348,2024-09-02,CUST1148,1002,8,28024,224192,Surabaya,Online,2024-09-02,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,224192,95632
TRX02356,2024-12-27,CUST1268,1002,6,28024,168144,Medan,Online,2024-12-27,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX02360,2024-12-03,CUST1092,1002,10,28024,280240,Makassar,Offline,2024-12-03,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX02375,2024-09-11,CUST1097,1002,9,28024,252216,Bandung,Offline,2024-09-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX02395,2024-12-22,CUST1064,1002,7,28024,196168,Medan,Offline,2024-12-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX02402,2024-06-28,CUST1125,1002,6,28024,168144,Surabaya,Online,2024-06-28,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,168144,71724
TRX02414,2024-05-22,CUST1196,1002,1,28024,28024,Medan,Online,2024-05-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX02424,2024-05-31,CUST1172,1002,9,28024,252216,Makassar,Offline,2024-05-31,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,252216,107586
TRX02427,2024-12-04,CUST1164,1002,10,28024,280240,Surabaya,Online,2024-12-04,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX02446,2024-07-12,CUST1298,1002,4,28024,112096,Jakarta,Online,2024-07-12,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,112096,47816
TRX02463,2024-08-08,CUST1012,1002,1,28024,28024,Bandung,Online,2024-08-08,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,28024,11954
TRX02475,2024-01-22,CUST1107,1002,3,28024,84072,Medan,Offline,2024-01-22,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,84072,35862
TRX02476,2024-11-11,CUST1160,1002,10,28024,280240,Jakarta,Offline,2024-11-11,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,280240,119540
TRX02502,2024-03-31,CUST1237,1002,2,28024,56048,Surabaya,Online,2024-03-31,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,56048,23908
TRX02510,2024-04-23,CUST1293,1002,7,28024,196168,Bandung,Online,2024-04-23,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
TRX02516,2024-04-20,CUST1283,1002,7,28024,196168,Bandung,Online,2024-04-20,Lifebuoy Variant 2,Personal Care,Lifebuoy,16070,28024,196168,83678
